Source,Target,Type,Appearance
"Uhlmann, E.","Lucas, R.",Directed,1
"Uhlmann, E.","Donnellan, M.",Directed,1
"Tullett, A.","Zwaan, R.",Directed,1
"Tullett, A.","Etz, A.",Directed,1
"Tullett, A.","Lucas, R.",Directed,1
"Tullett, A.","Donnellan, M.",Directed,1
"Vazire, S.","Zwaan, R.",Directed,1
"Vazire, S.","Etz, A.",Directed,1
"Vazire, S.","Lucas, R.",Directed,1
"Vazire, S.","Donnellan, M.",Directed,1
"Wegener, D.","Zwaan, R.",Directed,1
"Wegener, D.","Etz, A.",Directed,1
"Wegener, D.","Lucas, R.",Directed,1
"Wegener, D.","Donnellan, M.",Directed,1
"Fabrigar, L.","Zwaan, R.",Directed,1
"Fabrigar, L.","Etz, A.",Directed,1
"Fabrigar, L.","Lucas, R.",Directed,1
"Fabrigar, L.","Donnellan, M.",Directed,1
"Witte, E.","Zwaan, R.",Directed,1
"Witte, E.","Etz, A.",Directed,1
"Witte, E.","Lucas, R.",Directed,1
"Witte, E.","Donnellan, M.",Directed,1
"Zenker, F.","Zwaan, R.",Directed,1
"Zenker, F.","Etz, A.",Directed,1
"Zenker, F.","Lucas, R.",Directed,1
"Zenker, F.","Donnellan, M.",Directed,1
"Acerbi, A.","Boyer, P.",Directed,1
"Acerbi, A.","Petersen, M.",Directed,1
"Sacco, P.","Boyer, P.",Directed,1
"Sacco, P.","Petersen, M.",Directed,1
"Andrews, T.","Boyer, P.",Directed,1
"Andrews, T.","Petersen, M.",Directed,1
"Delton, A.","Boyer, P.",Directed,1
"Delton, A.","Petersen, M.",Directed,1
"Arceneaux, K.","Boyer, P.",Directed,1
"Arceneaux, K.","Petersen, M.",Directed,1
"Baumard, N.","Boyer, P.",Directed,1
"Baumard, N.","Petersen, M.",Directed,1
"Chevallier, C.","Boyer, P.",Directed,1
"Chevallier, C.","Petersen, M.",Directed,1
"André, J.","Boyer, P.",Directed,1
"André, J.","Petersen, M.",Directed,1
"Bhattacharjee, A.","Boyer, P.",Directed,1
"Bhattacharjee, A.","Petersen, M.",Directed,1
"Dana, J.","Boyer, P.",Directed,1
"Dana, J.","Petersen, M.",Directed,1
"Bisgaard, M.","Boyer, P.",Directed,1
"Bisgaard, M.","Petersen, M.",Directed,1
"Slothuus, R.","Boyer, P.",Directed,1
"Slothuus, R.","Petersen, M.",Directed,1
"Buturovic, Z.","Boyer, P.",Directed,1
"Buturovic, Z.","Petersen, M.",Directed,1
"Chowdhury, A.","Boyer, P.",Directed,1
"Chowdhury, A.","Petersen, M.",Directed,1
"Yu, R.","Boyer, P.",Directed,1
"Yu, R.","Petersen, M.",Directed,1
"DeScioli, P.","Boyer, P.",Directed,1
"DeScioli, P.","Petersen, M.",Directed,1
"Echelbarger, M.","Boyer, P.",Directed,1
"Echelbarger, M.","Petersen, M.",Directed,1
"Gelman, S.","Boyer, P.",Directed,1
"Gelman, S.","Petersen, M.",Directed,1
"Kalish, C.","Boyer, P.",Directed,1
"Kalish, C.","Petersen, M.",Directed,1
"Forstmann, M.","Boyer, P.",Directed,1
"Forstmann, M.","Petersen, M.",Directed,1
"Burgmer, P.","Boyer, P.",Directed,1
"Burgmer, P.","Petersen, M.",Directed,1
"Hirshleifer, D.","Boyer, P.",Directed,1
"Hirshleifer, D.","Petersen, M.",Directed,1
"Teoh, S.","Boyer, P.",Directed,1
"Teoh, S.","Petersen, M.",Directed,1
"Jern, A.","Boyer, P.",Directed,1
"Jern, A.","Petersen, M.",Directed,1
"Johnson, S.","Boyer, P.",Directed,1
"Johnson, S.","Petersen, M.",Directed,1
"Kam, C.","Boyer, P.",Directed,1
"Kam, C.","Petersen, M.",Directed,1
"Karabegović, M.","Boyer, P.",Directed,1
"Karabegović, M.","Petersen, M.",Directed,1
"Rotella, A.","Boyer, P.",Directed,1
"Rotella, A.","Petersen, M.",Directed,1
"Barclay, P.","Boyer, P.",Directed,1
"Barclay, P.","Petersen, M.",Directed,1
"Lee, S.","Boyer, P.",Directed,1
"Lee, S.","Petersen, M.",Directed,1
"Schwarz, N.","Boyer, P.",Directed,1
"Schwarz, N.","Petersen, M.",Directed,1
"Leiser, D.","Boyer, P.",Directed,1
"Leiser, D.","Petersen, M.",Directed,1
"Shemesh, Y.","Boyer, P.",Directed,1
"Shemesh, Y.","Petersen, M.",Directed,1
"Liberman, Z.","Boyer, P.",Directed,1
"Liberman, Z.","Petersen, M.",Directed,1
"Kinzler, K.","Boyer, P.",Directed,1
"Kinzler, K.","Petersen, M.",Directed,1
"Lightner, A.","Boyer, P.",Directed,1
"Lightner, A.","Petersen, M.",Directed,1
"Hagen, E.","Boyer, P.",Directed,1
"Hagen, E.","Petersen, M.",Directed,1
"Malhotra, N.","Boyer, P.",Directed,1
"Malhotra, N.","Petersen, M.",Directed,1
"McDermott, R.","Boyer, P.",Directed,1
"McDermott, R.","Petersen, M.",Directed,1
"McNamara, R.","Boyer, P.",Directed,1
"McNamara, R.","Petersen, M.",Directed,1
"Fischer, R.","Boyer, P.",Directed,1
"Fischer, R.","Petersen, M.",Directed,1
"Miton, H.","Boyer, P.",Directed,1
"Miton, H.","Petersen, M.",Directed,1
"Sperber, D.","Boyer, P.",Directed,1
"Sperber, D.","Petersen, M.",Directed,1
"Nancekivell, S.","Boyer, P.",Directed,1
"Nancekivell, S.","Petersen, M.",Directed,1
"Friedman, O.","Boyer, P.",Directed,1
"Friedman, O.","Petersen, M.",Directed,1
"Ross, D.","Boyer, P.",Directed,1
"Ross, D.","Petersen, M.",Directed,1
"Rubin, P.","Boyer, P.",Directed,1
"Rubin, P.","Petersen, M.",Directed,1
"Ruisch, B.","Boyer, P.",Directed,1
"Ruisch, B.","Petersen, M.",Directed,1
"Anderson, R.","Boyer, P.",Directed,1
"Anderson, R.","Petersen, M.",Directed,1
"Pizarro, D.","Boyer, P.",Directed,1
"Pizarro, D.","Petersen, M.",Directed,1
"Sheehy-Skeffington, J.","Boyer, P.",Directed,1
"Sheehy-Skeffington, J.","Petersen, M.",Directed,1
"Thomsen, L.","Boyer, P.",Directed,1
"Thomsen, L.","Petersen, M.",Directed,1
"Stastny, D.","Boyer, P.",Directed,1
"Stastny, D.","Petersen, M.",Directed,1
"Houdek, P.","Boyer, P.",Directed,1
"Houdek, P.","Petersen, M.",Directed,1
"Sznycer, D.","Boyer, P.",Directed,1
"Sznycer, D.","Petersen, M.",Directed,1
"Ermer, E.","Boyer, P.",Directed,1
"Ermer, E.","Petersen, M.",Directed,1
"Tooby, J.","Boyer, P.",Directed,1
"Tooby, J.","Petersen, M.",Directed,1
"Tappin, B.","Boyer, P.",Directed,1
"Tappin, B.","Petersen, M.",Directed,1
"Ross, R.","Boyer, P.",Directed,1
"Ross, R.","Petersen, M.",Directed,1
"McKay, R.","Boyer, P.",Directed,1
"McKay, R.","Petersen, M.",Directed,1
"Atran, S.","Whitehouse, H.",Directed,1
"Gómez, Á.","Whitehouse, H.",Directed,1
"Babińska, M.","Whitehouse, H.",Directed,1
"Bilewicz, M.","Whitehouse, H.",Directed,1
"Boudry, M.","Whitehouse, H.",Directed,1
"Choi, V.","Whitehouse, H.",Directed,1
"Jackson, J.","Whitehouse, H.",Directed,1
"Gelfand, M.","Whitehouse, H.",Directed,1
"Colman, A.","Whitehouse, H.",Directed,1
"Pulford, B.","Whitehouse, H.",Directed,1
"Crimston, D.","Whitehouse, H.",Directed,1
"Hornsey, M.","Whitehouse, H.",Directed,1
"Cronk, L.","Whitehouse, H.",Directed,1
"Aktipis, A.","Whitehouse, H.",Directed,1
"Dessalles, J.","Whitehouse, H.",Directed,1
"Elnakouri, A.","Whitehouse, H.",Directed,1
"McGregor, I.","Whitehouse, H.",Directed,1
"Grossmann, I.","Whitehouse, H.",Directed,1
"Gaertner, L.","Whitehouse, H.",Directed,1
"Heger, A.","Whitehouse, H.",Directed,1
"Sedikides, C.","Whitehouse, H.",Directed,1
"Ginges, J.","Whitehouse, H.",Directed,1
"Shackleford, C.","Whitehouse, H.",Directed,1
"Hansen, I.","Whitehouse, H.",Directed,1
"Khalil, E.","Whitehouse, H.",Directed,1
"Kiper, J.","Whitehouse, H.",Directed,1
"Sosis, R.","Whitehouse, H.",Directed,1
"Lane, J.","Whitehouse, H.",Directed,1
"Shults, F.","Whitehouse, H.",Directed,1
"Wildman, W.","Whitehouse, H.",Directed,1
"Lankford, A.","Whitehouse, H.",Directed,1
"Louis, W.","Whitehouse, H.",Directed,1
"McGarty, C.","Whitehouse, H.",Directed,1
"Thomas, E.","Whitehouse, H.",Directed,1
"Amiot, C.","Whitehouse, H.",Directed,1
"Moghaddam, F.","Whitehouse, H.",Directed,1
"Marie, A.","Whitehouse, H.",Directed,1
"Melton, Z.","Whitehouse, H.",Directed,1
"Motyl, M.","Whitehouse, H.",Directed,1
"Olivola, C.","Whitehouse, H.",Directed,1
"Palmer, C.","Whitehouse, H.",Directed,1
"Clark, K.","Whitehouse, H.",Directed,1
"Rahal, R.","Whitehouse, H.",Directed,1
"Rochat, P.","Whitehouse, H.",Directed,1
"Rosenzweig, C.","Whitehouse, H.",Directed,1
"Ruisch, B.","Whitehouse, H.",Directed,1
"Stern, C.","Whitehouse, H.",Directed,1
"Stagnaro, M.","Whitehouse, H.",Directed,1
"Littman, R.","Whitehouse, H.",Directed,1
"Rand, D.","Whitehouse, H.",Directed,1
"Swann, W.","Whitehouse, H.",Directed,1
"Jetten, J.","Whitehouse, H.",Directed,1
"Thomsen, L.","Whitehouse, H.",Directed,1
"Fiske, A.","Whitehouse, H.",Directed,1
"Wiessner, P.","Whitehouse, H.",Directed,1
"Xygalatas, D.","Whitehouse, H.",Directed,1
"Bachmann, T.","Rahnev, D.",Directed,1
"Bachmann, T.","Denison, R.",Directed,1
"Barth, H.","Rahnev, D.",Directed,1
"Barth, H.","Denison, R.",Directed,1
"Cordes, S.","Rahnev, D.",Directed,1
"Cordes, S.","Denison, R.",Directed,1
"Patalano, A.","Rahnev, D.",Directed,1
"Patalano, A.","Denison, R.",Directed,1
"Booth, D.","Rahnev, D.",Directed,1
"Booth, D.","Denison, R.",Directed,1
"Brette, R.","Rahnev, D.",Directed,1
"Brette, R.","Denison, R.",Directed,1
"Chambers, C.","Rahnev, D.",Directed,1
"Chambers, C.","Denison, R.",Directed,1
"Kording, K.","Rahnev, D.",Directed,1
"Kording, K.","Denison, R.",Directed,1
"Cicchini, G.","Rahnev, D.",Directed,1
"Cicchini, G.","Denison, R.",Directed,1
"Burr, D.","Rahnev, D.",Directed,1
"Burr, D.","Denison, R.",Directed,1
"Danks, D.","Rahnev, D.",Directed,1
"Danks, D.","Denison, R.",Directed,1
"Geurts, L.","Rahnev, D.",Directed,1
"Geurts, L.","Denison, R.",Directed,1
"Chetverikov, A.","Rahnev, D.",Directed,1
"Chetverikov, A.","Denison, R.",Directed,1
"Van Bergen, R.","Rahnev, D.",Directed,1
"Van Bergen, R.","Denison, R.",Directed,1
"Zhou, Y.","Rahnev, D.",Directed,1
"Zhou, Y.","Denison, R.",Directed,1
"Bertana, A.","Rahnev, D.",Directed,1
"Bertana, A.","Denison, R.",Directed,1
"Jehee, J.","Rahnev, D.",Directed,1
"Jehee, J.","Denison, R.",Directed,1
"Howes, A.","Rahnev, D.",Directed,1
"Howes, A.","Denison, R.",Directed,1
"Lewis, R.","Rahnev, D.",Directed,1
"Lewis, R.","Denison, R.",Directed,1
"Love, B.","Rahnev, D.",Directed,1
"Love, B.","Denison, R.",Directed,1
"Ma, W.","Rahnev, D.",Directed,1
"Ma, W.","Denison, R.",Directed,1
"Mastrogiorgio, A.","Rahnev, D.",Directed,1
"Mastrogiorgio, A.","Denison, R.",Directed,1
"Petracca, E.","Rahnev, D.",Directed,1
"Petracca, E.","Denison, R.",Directed,1
"Meyer, J.","Rahnev, D.",Directed,1
"Meyer, J.","Denison, R.",Directed,1
"Moran, R.","Rahnev, D.",Directed,1
"Moran, R.","Denison, R.",Directed,1
"Tsetsos, K.","Rahnev, D.",Directed,1
"Tsetsos, K.","Denison, R.",Directed,1
"Nardini, M.","Rahnev, D.",Directed,1
"Nardini, M.","Denison, R.",Directed,1
"Dekker, T.","Rahnev, D.",Directed,1
"Dekker, T.","Denison, R.",Directed,1
"Noel, J.","Rahnev, D.",Directed,1
"Noel, J.","Denison, R.",Directed,1
"Salinas, E.","Rahnev, D.",Directed,1
"Salinas, E.","Denison, R.",Directed,1
"Seideman, J.","Rahnev, D.",Directed,1
"Seideman, J.","Denison, R.",Directed,1
"Stanford, T.","Rahnev, D.",Directed,1
"Stanford, T.","Denison, R.",Directed,1
"Schultz, J.","Rahnev, D.",Directed,1
"Schultz, J.","Denison, R.",Directed,1
"Hurlemann, R.","Rahnev, D.",Directed,1
"Hurlemann, R.","Denison, R.",Directed,1
"Shimansky, Y.","Rahnev, D.",Directed,1
"Shimansky, Y.","Denison, R.",Directed,1
"Dounskaia, N.","Rahnev, D.",Directed,1
"Dounskaia, N.","Denison, R.",Directed,1
"Simen, P.","Rahnev, D.",Directed,1
"Simen, P.","Denison, R.",Directed,1
"Balcı, F.","Rahnev, D.",Directed,1
"Balcı, F.","Denison, R.",Directed,1
"Stocker, A.","Rahnev, D.",Directed,1
"Stocker, A.","Denison, R.",Directed,1
"Summerfield, C.","Rahnev, D.",Directed,1
"Summerfield, C.","Denison, R.",Directed,1
"Li, V.","Rahnev, D.",Directed,1
"Li, V.","Denison, R.",Directed,1
"Turner, B.","Rahnev, D.",Directed,1
"Turner, B.","Denison, R.",Directed,1
"McClelland, J.","Rahnev, D.",Directed,1
"McClelland, J.","Denison, R.",Directed,1
"Busemeyer, J.","Rahnev, D.",Directed,1
"Busemeyer, J.","Denison, R.",Directed,1
"Withagen, R.","Rahnev, D.",Directed,1
"Withagen, R.","Denison, R.",Directed,1
"Van der Kamp, J.","Rahnev, D.",Directed,1
"Van der Kamp, J.","Denison, R.",Directed,1
"De Wit, M.","Rahnev, D.",Directed,1
"De Wit, M.","Denison, R.",Directed,1
"Wyart, V.","Rahnev, D.",Directed,1
"Wyart, V.","Denison, R.",Directed,1
"Zednik, C.","Rahnev, D.",Directed,1
"Zednik, C.","Denison, R.",Directed,1
"Jäkel, F.","Rahnev, D.",Directed,1
"Jäkel, F.","Denison, R.",Directed,1
"Zhao, M.","Rahnev, D.",Directed,1
"Zhao, M.","Denison, R.",Directed,1
"Warren, W.","Rahnev, D.",Directed,1
"Warren, W.","Denison, R.",Directed,1
"Baran, N.","Borsboom, D.",Directed,1
"Baran, N.","Cramer, A.",Directed,1
"Baran, N.","Kalis, A.",Directed,1
"Bornstein, R.","Borsboom, D.",Directed,1
"Bornstein, R.","Cramer, A.",Directed,1
"Bornstein, R.","Kalis, A.",Directed,1
"Crafa, D.","Borsboom, D.",Directed,1
"Crafa, D.","Cramer, A.",Directed,1
"Crafa, D.","Kalis, A.",Directed,1
"Nagel, S.","Borsboom, D.",Directed,1
"Nagel, S.","Cramer, A.",Directed,1
"Nagel, S.","Kalis, A.",Directed,1
"Desseilles, M.","Borsboom, D.",Directed,1
"Desseilles, M.","Cramer, A.",Directed,1
"Desseilles, M.","Kalis, A.",Directed,1
"Phillips, C.","Borsboom, D.",Directed,1
"Phillips, C.","Cramer, A.",Directed,1
"Phillips, C.","Kalis, A.",Directed,1
"Elbau, I.","Borsboom, D.",Directed,1
"Elbau, I.","Cramer, A.",Directed,1
"Elbau, I.","Kalis, A.",Directed,1
"Binder, E.","Borsboom, D.",Directed,1
"Binder, E.","Cramer, A.",Directed,1
"Binder, E.","Kalis, A.",Directed,1
"Spoormaker, V.","Borsboom, D.",Directed,1
"Spoormaker, V.","Cramer, A.",Directed,1
"Spoormaker, V.","Kalis, A.",Directed,1
"Eronen, M.","Borsboom, D.",Directed,1
"Eronen, M.","Cramer, A.",Directed,1
"Eronen, M.","Kalis, A.",Directed,1
"Bringmann, L.","Borsboom, D.",Directed,1
"Bringmann, L.","Cramer, A.",Directed,1
"Bringmann, L.","Kalis, A.",Directed,1
"Field, M.","Borsboom, D.",Directed,1
"Field, M.","Cramer, A.",Directed,1
"Field, M.","Kalis, A.",Directed,1
"Heather, N.","Borsboom, D.",Directed,1
"Heather, N.","Cramer, A.",Directed,1
"Heather, N.","Kalis, A.",Directed,1
"Wiers, R.","Borsboom, D.",Directed,1
"Wiers, R.","Cramer, A.",Directed,1
"Wiers, R.","Kalis, A.",Directed,1
"Hens, K.","Borsboom, D.",Directed,1
"Hens, K.","Cramer, A.",Directed,1
"Hens, K.","Kalis, A.",Directed,1
"Evers, K.","Borsboom, D.",Directed,1
"Evers, K.","Cramer, A.",Directed,1
"Evers, K.","Kalis, A.",Directed,1
"Wagemans, J.","Borsboom, D.",Directed,1
"Wagemans, J.","Cramer, A.",Directed,1
"Wagemans, J.","Kalis, A.",Directed,1
"Hur, J.","Borsboom, D.",Directed,1
"Hur, J.","Cramer, A.",Directed,1
"Hur, J.","Kalis, A.",Directed,1
"Tillman, R.","Borsboom, D.",Directed,1
"Tillman, R.","Cramer, A.",Directed,1
"Tillman, R.","Kalis, A.",Directed,1
"Fox, A.","Borsboom, D.",Directed,1
"Fox, A.","Cramer, A.",Directed,1
"Fox, A.","Kalis, A.",Directed,1
"Shackman, A.","Borsboom, D.",Directed,1
"Shackman, A.","Cramer, A.",Directed,1
"Shackman, A.","Kalis, A.",Directed,1
"Hyland, M.","Borsboom, D.",Directed,1
"Hyland, M.","Cramer, A.",Directed,1
"Hyland, M.","Kalis, A.",Directed,1
"Ioannidis, J.","Borsboom, D.",Directed,1
"Ioannidis, J.","Cramer, A.",Directed,1
"Ioannidis, J.","Kalis, A.",Directed,1
"Jayawickreme, N.","Borsboom, D.",Directed,1
"Jayawickreme, N.","Cramer, A.",Directed,1
"Jayawickreme, N.","Kalis, A.",Directed,1
"Rasmussen, A.","Borsboom, D.",Directed,1
"Rasmussen, A.","Cramer, A.",Directed,1
"Rasmussen, A.","Kalis, A.",Directed,1
"Karasz, A.","Borsboom, D.",Directed,1
"Karasz, A.","Cramer, A.",Directed,1
"Karasz, A.","Kalis, A.",Directed,1
"Verkuilen, J.","Borsboom, D.",Directed,1
"Verkuilen, J.","Cramer, A.",Directed,1
"Verkuilen, J.","Kalis, A.",Directed,1
"Jayawickreme, E.","Borsboom, D.",Directed,1
"Jayawickreme, E.","Cramer, A.",Directed,1
"Jayawickreme, E.","Kalis, A.",Directed,1
"McNally, R.","Borsboom, D.",Directed,1
"McNally, R.","Cramer, A.",Directed,1
"McNally, R.","Kalis, A.",Directed,1
"Müller, C.","Borsboom, D.",Directed,1
"Müller, C.","Cramer, A.",Directed,1
"Müller, C.","Kalis, A.",Directed,1
"Nephew, B.","Borsboom, D.",Directed,1
"Nephew, B.","Cramer, A.",Directed,1
"Nephew, B.","Kalis, A.",Directed,1
"Febo, M.","Borsboom, D.",Directed,1
"Febo, M.","Cramer, A.",Directed,1
"Febo, M.","Kalis, A.",Directed,1
"Santos, H.","Borsboom, D.",Directed,1
"Santos, H.","Cramer, A.",Directed,1
"Santos, H.","Kalis, A.",Directed,1
"O, J.","Borsboom, D.",Directed,1
"O, J.","Cramer, A.",Directed,1
"O, J.","Kalis, A.",Directed,1
"Brüne, M.","Borsboom, D.",Directed,1
"Brüne, M.","Cramer, A.",Directed,1
"Brüne, M.","Kalis, A.",Directed,1
"Oller, D.","Borsboom, D.",Directed,1
"Oller, D.","Cramer, A.",Directed,1
"Oller, D.","Kalis, A.",Directed,1
"Pasqualotto, A.","Borsboom, D.",Directed,1
"Pasqualotto, A.","Cramer, A.",Directed,1
"Pasqualotto, A.","Kalis, A.",Directed,1
"Perlovsky, L.","Borsboom, D.",Directed,1
"Perlovsky, L.","Cramer, A.",Directed,1
"Perlovsky, L.","Kalis, A.",Directed,1
"Pernu, T.","Borsboom, D.",Directed,1
"Pernu, T.","Cramer, A.",Directed,1
"Pernu, T.","Kalis, A.",Directed,1
"Pessoa, L.","Borsboom, D.",Directed,1
"Pessoa, L.","Cramer, A.",Directed,1
"Pessoa, L.","Kalis, A.",Directed,1
"Redish, A.","Borsboom, D.",Directed,1
"Redish, A.","Cramer, A.",Directed,1
"Redish, A.","Kalis, A.",Directed,1
"Kazinka, R.","Borsboom, D.",Directed,1
"Kazinka, R.","Cramer, A.",Directed,1
"Kazinka, R.","Kalis, A.",Directed,1
"Herman, A.","Borsboom, D.",Directed,1
"Herman, A.","Cramer, A.",Directed,1
"Herman, A.","Kalis, A.",Directed,1
"Ross, D.","Borsboom, D.",Directed,1
"Ross, D.","Cramer, A.",Directed,1
"Ross, D.","Kalis, A.",Directed,1
"Slors, M.","Borsboom, D.",Directed,1
"Slors, M.","Cramer, A.",Directed,1
"Slors, M.","Kalis, A.",Directed,1
"Francken, J.","Borsboom, D.",Directed,1
"Francken, J.","Cramer, A.",Directed,1
"Francken, J.","Kalis, A.",Directed,1
"Strijbos, D.","Borsboom, D.",Directed,1
"Strijbos, D.","Cramer, A.",Directed,1
"Strijbos, D.","Kalis, A.",Directed,1
"Tabb, K.","Borsboom, D.",Directed,1
"Tabb, K.","Cramer, A.",Directed,1
"Tabb, K.","Kalis, A.",Directed,1
"Tonello, L.","Borsboom, D.",Directed,1
"Tonello, L.","Cramer, A.",Directed,1
"Tonello, L.","Kalis, A.",Directed,1
"Giacobbi, L.","Borsboom, D.",Directed,1
"Giacobbi, L.","Cramer, A.",Directed,1
"Giacobbi, L.","Kalis, A.",Directed,1
"Pettenon, A.","Borsboom, D.",Directed,1
"Pettenon, A.","Cramer, A.",Directed,1
"Pettenon, A.","Kalis, A.",Directed,1
"Scuotto, A.","Borsboom, D.",Directed,1
"Scuotto, A.","Cramer, A.",Directed,1
"Scuotto, A.","Kalis, A.",Directed,1
"Cocchi, M.","Borsboom, D.",Directed,1
"Cocchi, M.","Cramer, A.",Directed,1
"Cocchi, M.","Kalis, A.",Directed,1
"Gabrielli, F.","Borsboom, D.",Directed,1
"Gabrielli, F.","Cramer, A.",Directed,1
"Gabrielli, F.","Kalis, A.",Directed,1
"Cappello, G.","Borsboom, D.",Directed,1
"Cappello, G.","Cramer, A.",Directed,1
"Cappello, G.","Kalis, A.",Directed,1
"Troisi, A.","Borsboom, D.",Directed,1
"Troisi, A.","Cramer, A.",Directed,1
"Troisi, A.","Kalis, A.",Directed,1
"Van Loo, H.","Borsboom, D.",Directed,1
"Van Loo, H.","Cramer, A.",Directed,1
"Van Loo, H.","Kalis, A.",Directed,1
"Romeijn, J.","Borsboom, D.",Directed,1
"Romeijn, J.","Cramer, A.",Directed,1
"Romeijn, J.","Kalis, A.",Directed,1
"Ward, T.","Borsboom, D.",Directed,1
"Ward, T.","Cramer, A.",Directed,1
"Ward, T.","Kalis, A.",Directed,1
"Fischer, R.","Borsboom, D.",Directed,1
"Fischer, R.","Cramer, A.",Directed,1
"Fischer, R.","Kalis, A.",Directed,1
"Aharonov-Majar, E.","Anselme, P.",Directed,1
"Aharonov-Majar, E.","Güntürkün, O.",Directed,1
"Suleiman, R.","Anselme, P.",Directed,1
"Suleiman, R.","Güntürkün, O.",Directed,1
"Almiron-Roig, E.","Anselme, P.",Directed,1
"Almiron-Roig, E.","Güntürkün, O.",Directed,1
"Pastor, M.","Anselme, P.",Directed,1
"Pastor, M.","Güntürkün, O.",Directed,1
"Martínez, J.","Anselme, P.",Directed,1
"Martínez, J.","Güntürkün, O.",Directed,1
"Drewnowski, A.","Anselme, P.",Directed,1
"Drewnowski, A.","Güntürkün, O.",Directed,1
"Alquist, J.","Anselme, P.",Directed,1
"Alquist, J.","Güntürkün, O.",Directed,1
"Baumeister, R.","Anselme, P.",Directed,1
"Baumeister, R.","Güntürkün, O.",Directed,1
"Chmait, N.","Anselme, P.",Directed,1
"Chmait, N.","Güntürkün, O.",Directed,1
"Dowe, D.","Anselme, P.",Directed,1
"Dowe, D.","Güntürkün, O.",Directed,1
"Green, D.","Anselme, P.",Directed,1
"Green, D.","Güntürkün, O.",Directed,1
"Li, Y.","Anselme, P.",Directed,1
"Li, Y.","Güntürkün, O.",Directed,1
"Clark, K.","Anselme, P.",Directed,1
"Clark, K.","Güntürkün, O.",Directed,1
"Gozli, D.","Anselme, P.",Directed,1
"Gozli, D.","Güntürkün, O.",Directed,1
"Gao, C.","Anselme, P.",Directed,1
"Gao, C.","Güntürkün, O.",Directed,1
"Houston, A.","Anselme, P.",Directed,1
"Houston, A.","Güntürkün, O.",Directed,1
"Malhotra, G.","Anselme, P.",Directed,1
"Malhotra, G.","Güntürkün, O.",Directed,1
"Hulme, O.","Anselme, P.",Directed,1
"Hulme, O.","Güntürkün, O.",Directed,1
"Kvitsiani, D.","Anselme, P.",Directed,1
"Kvitsiani, D.","Güntürkün, O.",Directed,1
"Linkovski, O.","Anselme, P.",Directed,1
"Linkovski, O.","Güntürkün, O.",Directed,1
"Weinbach, N.","Anselme, P.",Directed,1
"Weinbach, N.","Güntürkün, O.",Directed,1
"Edelman, S.","Anselme, P.",Directed,1
"Edelman, S.","Güntürkün, O.",Directed,1
"Feldman, M.","Anselme, P.",Directed,1
"Feldman, M.","Güntürkün, O.",Directed,1
"Lotem, A.","Anselme, P.",Directed,1
"Lotem, A.","Güntürkün, O.",Directed,1
"Kolodny, O.","Anselme, P.",Directed,1
"Kolodny, O.","Güntürkün, O.",Directed,1
"Matsushima, T.","Anselme, P.",Directed,1
"Matsushima, T.","Güntürkün, O.",Directed,1
"Amita, H.","Anselme, P.",Directed,1
"Amita, H.","Güntürkün, O.",Directed,1
"Ogura, Y.","Anselme, P.",Directed,1
"Ogura, Y.","Güntürkün, O.",Directed,1
"Misiak, M.","Anselme, P.",Directed,1
"Misiak, M.","Güntürkün, O.",Directed,1
"Sorokowski, P.","Anselme, P.",Directed,1
"Sorokowski, P.","Güntürkün, O.",Directed,1
"Karwowski, M.","Anselme, P.",Directed,1
"Karwowski, M.","Güntürkün, O.",Directed,1
"Pezzulo, G.","Anselme, P.",Directed,1
"Pezzulo, G.","Güntürkün, O.",Directed,1
"Friston, K.","Anselme, P.",Directed,1
"Friston, K.","Güntürkün, O.",Directed,1
"Pool, E.","Anselme, P.",Directed,1
"Pool, E.","Güntürkün, O.",Directed,1
"Sander, D.","Anselme, P.",Directed,1
"Sander, D.","Güntürkün, O.",Directed,1
"Pool, U.","Anselme, P.",Directed,1
"Pool, U.","Güntürkün, O.",Directed,1
"Robinson, M.","Anselme, P.",Directed,1
"Robinson, M.","Güntürkün, O.",Directed,1
"Smulders, T.","Anselme, P.",Directed,1
"Smulders, T.","Güntürkün, O.",Directed,1
"Boswell, T.","Anselme, P.",Directed,1
"Boswell, T.","Güntürkün, O.",Directed,1
"Henderson, L.","Anselme, P.",Directed,1
"Henderson, L.","Güntürkün, O.",Directed,1
"Snyder, K.","Anselme, P.",Directed,1
"Snyder, K.","Güntürkün, O.",Directed,1
"Creanza, N.","Anselme, P.",Directed,1
"Creanza, N.","Güntürkün, O.",Directed,1
"Symes, L.","Anselme, P.",Directed,1
"Symes, L.","Güntürkün, O.",Directed,1
"Wheatley, T.","Anselme, P.",Directed,1
"Wheatley, T.","Güntürkün, O.",Directed,1
"Tops, M.","Anselme, P.",Directed,1
"Tops, M.","Güntürkün, O.",Directed,1
"Walsh, F.","Anselme, P.",Directed,1
"Walsh, F.","Güntürkün, O.",Directed,1
"Cheries, E.","Anselme, P.",Directed,1
"Cheries, E.","Güntürkün, O.",Directed,1
