Source, Target, Type, Appearance, TextLength
201442776, 219857448, Directed, 1, 5
307715002, 200960556, Directed, 6, 25
300785651, 214943743, Directed, 1, 2
306595658, 221362631, Directed, 1, 2
193118744, 5175790, Directed, 1, 2
317637574, 9720762, Directed, 1, 2
312662988, 221362631, Directed, 1, 1
215753637, 106690213, Directed, 1, 8
321882309, 149858827, Directed, 1, 4
307142269, 9720762, Directed, 1, 2
218382040, 316542900, Directed, 1, 6
228351829, 216977824, Directed, 1, 2
146867565, 5175790, Directed, 2, 14
302013239, 5175790, Directed, 1, 8
113549571, 122606440, Directed, 1, 19
225553627, 214943743, Directed, 1, 2
224278062, 122606440, Directed, 1, 10
219387772, 221362631, Directed, 1, 2
315598087, 5175790, Directed, 1, 14
313994095, 221362631, Directed, 1, 3
108260905, 221362631, Directed, 1, 2
224784229, 224980267, Directed, 1, 18
1653729, 224980267, Directed, 1, 20
308850070, 221362631, Directed, 1, 3
313499189, 5175790, Directed, 1, 2
214664861, 221362631, Directed, 1, 11
313931348, 122606440, Directed, 1, 2
110246697, 9720762, Directed, 1, 17
110307322, 319437303, Directed, 1, 7
194675904, 200960556, Directed, 1, 3
216081934, 5175790, Directed, 1, 3
213442503, 200960556, Directed, 1, 2
307874892, 226087788, Directed, 1, 2
220128704, 307890529, Directed, 1, 3
312992197, 221362631, Directed, 2, 4
106534684, 106690213, Directed, 1, 5
216160243, 124102094, Directed, 2, 6
311631331, 122606440, Directed, 1, 5
184066824, 5175790, Directed, 1, 3
210062569, 5175790, Directed, 1, 47
215146672, 202409492, Directed, 1, 14
310835160, 219108556, Directed, 1, 3
310149572, 221362631, Directed, 1, 2
225080372, 224980267, Directed, 1, 1
136484947, 5175790, Directed, 1, 20
189701283, 200960556, Directed, 1, 2
213508918, 117376801, Directed, 1, 11
130919516, 221362631, Directed, 2, 4
230926293, 5175790, Directed, 1, 5
230707489, 217250196, Directed, 1, 2
302608963, 5175790, Directed, 2, 14
318190698, 223453350, Directed, 1, 3
221388322, 230842097, Directed, 2, 4
1076247, 226087788, Directed, 1, 3
132578176, 106690213, Directed, 1, 2
310611155, 5175790, Directed, 1, 3
5723543, 5175790, Directed, 1, 12
316019986, 221362631, Directed, 1, 2
303807383, 214943743, Directed, 1, 4
230453631, 214943743, Directed, 1, 5
310935265, 230393637, Directed, 1, 12
229432567, 122606440, Directed, 3, 7
227125703, 5175790, Directed, 1, 166
211089431, 200960556, Directed, 1, 0
300523788, 5175790, Directed, 1, 2
311115654, 5175790, Directed, 2, 70
310029625, 9720762, Directed, 1, 5
311025877, 130628135, Directed, 1, 1
5301858, 5301858, Directed, 48, 115
219305902, 5175790, Directed, 1, 3
42044, 5175790, Directed, 1, 139
210240941, 150574401, Directed, 1, 3
211440559, 193098267, Directed, 2, 4
228386914, 221362631, Directed, 1, 2
5861936, 302745293, Directed, 1, 67
209409018, 5175790, Directed, 1, 8
165571861, 9720762, Directed, 1, 13
318003546, 122606440, Directed, 2, 23
305304960, 5175790, Directed, 1, 26
178717010, 226087788, Directed, 1, 6
224556642, 225780510, Directed, 6, 30
176190827, 225004609, Directed, 2, 13
121873172, 221362631, Directed, 1, 1
146686547, 193098267, Directed, 1, 2
224544378, 214943743, Directed, 1, 4
302299422, 221362631, Directed, 1, 4
216637625, 219857448, Directed, 2, 1
229348806, 5175790, Directed, 1, 4
7745365, 311496113, Directed, 1, 13
218422607, 5175790, Directed, 1, 9
121498429, 214943743, Directed, 1, 2
306795727, 5175790, Directed, 1, 23
218762535, 223386344, Directed, 1, 16
223230910, 5175790, Directed, 2, 30
200526037, 5175790, Directed, 2, 41
101285661, 122606440, Directed, 1, 12
201293853, 201792194, Directed, 1, 2
197795312, 214943743, Directed, 1, 2
315380641, 221362631, Directed, 1, 1
300281349, 5175790, Directed, 1, 40
106909747, 221362631, Directed, 1, 1
213450004, 224980267, Directed, 1, 2
518784, 228501353, Directed, 2, 12
176190827, 201792194, Directed, 1, 2
303737644, 219857448, Directed, 1, 3
320278145, 312226259, Directed, 2, 20
212592904, 200960556, Directed, 2, 9
318740714, 5175790, Directed, 1, 29
224456802, 226087788, Directed, 1, 2
211653669, 106690213, Directed, 2, 5
308534022, 214943743, Directed, 1, 1
228680467, 224980267, Directed, 1, 0
220264214, 219155979, Directed, 4, 25
223722171, 217250196, Directed, 1, 2
306020841, 221362631, Directed, 2, 4
199924862, 214943743, Directed, 2, 6
172162818, 122606440, Directed, 1, 8
220691077, 218607162, Directed, 5, 5
113444432, 193098267, Directed, 1, 2
3804658, 221362631, Directed, 1, 2
190559334, 214943743, Directed, 1, 4
303455504, 9720762, Directed, 1, 8
123810904, 200960556, Directed, 1, 2
188090227, 13670303, Directed, 1, 4
218931219, 211725147, Directed, 1, 2
213811854, 221362631, Directed, 1, 2
148917788, 217250196, Directed, 1, 1
171568129, 228512893, Directed, 1, 28
317599374, 9720762, Directed, 1, 2
211226982, 211226982, Directed, 1, 5
220615180, 122606440, Directed, 1, 3
186102908, 218607162, Directed, 1, 4
217259992, 217250196, Directed, 1, 5
304531629, 225004609, Directed, 1, 2
201886947, 313308574, Directed, 1, 7
226096120, 214943743, Directed, 1, 2
300294152, 221362631, Directed, 1, 1
224323504, 226087788, Directed, 1, 3
228989775, 312702756, Directed, 1, 90
201007714, 5175790, Directed, 1, 2
196131294, 221362631, Directed, 1, 2
212762203, 214943743, Directed, 1, 3
103228673, 214943743, Directed, 2, 14
149190743, 201792194, Directed, 1, 2
1072198, 5175790, Directed, 1, 42
164959625, 221362631, Directed, 1, 2
115498239, 221362631, Directed, 2, 4
311267162, 304378529, Directed, 1, 2
322836750, 12893041, Directed, 1, 32
213028065, 224980267, Directed, 1, 49
301720002, 216977824, Directed, 1, 15
311214880, 5175790, Directed, 1, 26
227451089, 224980267, Directed, 1, 0
308776771, 221362631, Directed, 3, 6
230216676, 5175790, Directed, 1, 10
168160143, 226087788, Directed, 1, 26
176990171, 106690213, Directed, 1, 10
213342536, 5175790, Directed, 1, 3
227040060, 193098267, Directed, 1, 3
1089110, 221362631, Directed, 1, 1
215959070, 224980267, Directed, 1, 14
317581152, 9720762, Directed, 2, 4
229307955, 5175790, Directed, 1, 3
15294346, 224980267, Directed, 1, 19
310012754, 210697935, Directed, 1, 9
306714874, 13670303, Directed, 1, 3
311772317, 323330421, Directed, 1, 0
313227262, 221362631, Directed, 2, 4
320397385, 5175790, Directed, 1, 2
311539844, 5175790, Directed, 1, 42
201293853, 20428657, Directed, 1, 2
301250000, 221362631, Directed, 2, 4
199848244, 217250196, Directed, 1, 4
319196362, 319196362, Directed, 1, 5
4923038, 311571937, Directed, 1, 28
311073617, 5175790, Directed, 1, 170
213351190, 216977824, Directed, 1, 2
219495143, 5175790, Directed, 1, 85
312464693, 311528309, Directed, 1, 15
7120854, 5175790, Directed, 2, 108
219402468, 221362631, Directed, 1, 2
306257092, 214943743, Directed, 1, 4
217684411, 221362631, Directed, 1, 2
6467447, 106690213, Directed, 1, 2
303265357, 5175790, Directed, 1, 3
214827860, 221362631, Directed, 2, 5
225428800, 221362631, Directed, 1, 2
210824215, 201792194, Directed, 1, 2
146168016, 5175790, Directed, 1, 3
224869276, 122606440, Directed, 1, 5
122764453, 122606440, Directed, 1, 5
151083258, 214943743, Directed, 2, 4
150574401, 122629508, Directed, 1, 13
130044, 214943743, Directed, 1, 2
318305571, 224980267, Directed, 1, 2
310982251, 9720762, Directed, 1, 7
101669146, 5175790, Directed, 1, 26
16487454, 178532510, Directed, 1, 3
229032605, 216160243, Directed, 1, 2
193970694, 5175790, Directed, 1, 10
181014399, 218607162, Directed, 1, 2
211210569, 17268811, Directed, 1, 48
221412801, 219857448, Directed, 1, 4
122789410, 226087788, Directed, 1, 3
222360960, 5175790, Directed, 1, 2
160478673, 9720762, Directed, 1, 4
215257922, 5175790, Directed, 1, 14
105877374, 193337582, Directed, 1, 17
190803764, 214943743, Directed, 2, 7
214979171, 313366401, Directed, 1, 14
307757508, 221362631, Directed, 2, 4
301864970, 5175790, Directed, 1, 3
320137121, 221362631, Directed, 1, 2
227783074, 221362631, Directed, 2, 4
186136371, 226087788, Directed, 2, 4
6474936, 106690213, Directed, 1, 14
1042135, 122606440, Directed, 1, 23
308251275, 5175790, Directed, 2, 81
189225312, 214943743, Directed, 1, 2
2998446, 221362631, Directed, 6, 15
309234339, 221362631, Directed, 1, 1
311830389, 226087788, Directed, 2, 6
311143465, 307352867, Directed, 1, 9
221067685, 9720762, Directed, 1, 2
216527969, 218607162, Directed, 1, 2
214789067, 218607162, Directed, 10, 11
104326519, 221362631, Directed, 2, 4
205358294, 214943743, Directed, 1, 1
3164545, 322569854, Directed, 1, 14
214105360, 226974030, Directed, 1, 53
318981567, 5175790, Directed, 1, 2
225004609, 225004609, Directed, 69, 141
196706250, 214943743, Directed, 1, 1
320261145, 227624141, Directed, 1, 2
209770218, 5175790, Directed, 2, 2
309631546, 9720762, Directed, 1, 6
311267162, 422616, Directed, 1, 2
197194824, 13670303, Directed, 3, 15
216238808, 307890529, Directed, 1, 3
16487454, 146736808, Directed, 1, 3
225520883, 150574401, Directed, 1, 4
310598256, 221362631, Directed, 3, 10
188769110, 5175790, Directed, 1, 9
212515944, 5175790, Directed, 1, 3
302378753, 5175790, Directed, 1, 11
214171400, 214943743, Directed, 1, 2
230201402, 214943743, Directed, 1, 2
313884070, 5175790, Directed, 1, 2
225054795, 106690213, Directed, 1, 8
218973454, 226087788, Directed, 1, 2
310142904, 226087788, Directed, 1, 5
225459745, 9720762, Directed, 1, 12
212229192, 212229192, Directed, 18, 36
320261145, 225780510, Directed, 5, 10
219844076, 221362631, Directed, 2, 9
313323444, 221362631, Directed, 1, 2
199937041, 106690213, Directed, 1, 2
227379580, 122606440, Directed, 2, 29
229967933, 214943743, Directed, 1, 2
211315701, 221362631, Directed, 1, 6
217890897, 218607162, Directed, 1, 3
153790609, 226087788, Directed, 1, 7
229981354, 221362631, Directed, 1, 1
305390653, 630572, Directed, 1, 2
304378529, 221362631, Directed, 3, 4
321905609, 9720762, Directed, 1, 5
225484805, 5175790, Directed, 1, 20
313076891, 221362631, Directed, 1, 1
152619408, 122606440, Directed, 1, 10
218584780, 5175790, Directed, 4, 29
212935531, 311025877, Directed, 1, 2
307875343, 106690213, Directed, 1, 3
225591614, 5175790, Directed, 1, 13
216264552, 221362631, Directed, 1, 2
322218850, 5175790, Directed, 2, 14
312460039, 122606440, Directed, 3, 8
313018260, 221362631, Directed, 1, 2
176802649, 5175790, Directed, 1, 3
304332927, 221362631, Directed, 1, 2
314599911, 221362631, Directed, 1, 2
3897096, 5175790, Directed, 1, 8
300547087, 1680223, Directed, 1, 13
317508240, 317508240, Directed, 4, 11
220683220, 5175790, Directed, 1, 6
202692383, 201792194, Directed, 1, 3
188061496, 200960556, Directed, 1, 0
219980984, 214943743, Directed, 1, 3
2076821, 5175790, Directed, 1, 3
301127555, 5175790, Directed, 1, 2
223955328, 221362631, Directed, 1, 2
216029342, 210542779, Directed, 1, 19
212739588, 226087788, Directed, 1, 0
323353853, 201043924, Directed, 1, 26
304530893, 5175790, Directed, 3, 37
145191874, 117772047, Directed, 1, 130
307252453, 17268811, Directed, 1, 39
199285749, 225164460, Directed, 1, 14
187877193, 5175790, Directed, 1, 2
201962661, 214105360, Directed, 1, 5
311267162, 202662917, Directed, 1, 2
4239632, 200960556, Directed, 3, 6
202692383, 221362631, Directed, 2, 26
211950471, 5175790, Directed, 1, 49
313582260, 212202455, Directed, 1, 4
310942158, 312390991, Directed, 1, 3
311025877, 124102094, Directed, 1, 1
200954150, 312226259, Directed, 1, 2
315578514, 319246574, Directed, 1, 1
227286775, 219857448, Directed, 7, 15
186454984, 5175790, Directed, 1, 2
199832131, 221362631, Directed, 1, 2
105338299, 5175790, Directed, 1, 3
152145984, 5175790, Directed, 1, 12
226236303, 5175790, Directed, 2, 23
307514870, 214943743, Directed, 1, 2
294656, 223453350, Directed, 1, 74
160982873, 13670303, Directed, 1, 2
152065652, 17268811, Directed, 1, 26
6513379, 5175790, Directed, 1, 2
188593579, 221362631, Directed, 1, 2
218878837, 214943743, Directed, 2, 4
161268623, 5175790, Directed, 1, 14
202316459, 5175790, Directed, 1, 15
181082731, 221362631, Directed, 1, 2
209563936, 5175790, Directed, 2, 30
220926026, 226087788, Directed, 1, 5
216684151, 5175790, Directed, 1, 15
215279420, 221537002, Directed, 2, 4
302082537, 5175790, Directed, 2, 73
309244112, 170480, Directed, 2, 4
200822362, 5175790, Directed, 1, 12
217392572, 200960556, Directed, 1, 1
305158928, 5175790, Directed, 1, 12
193656941, 223453350, Directed, 1, 448
302281943, 221362631, Directed, 1, 2
227155666, 221362631, Directed, 1, 2
214828595, 214943743, Directed, 1, 1
214943743, 214943743, Directed, 39, 235
318740328, 5175790, Directed, 2, 5
303240840, 226087788, Directed, 1, 2
210974140, 17268811, Directed, 1, 3
225780510, 212919810, Directed, 1, 9
212369456, 313576512, Directed, 1, 27
187738878, 307890529, Directed, 1, 3
316656698, 226087788, Directed, 1, 263
213329410, 225780510, Directed, 1, 2
210923468, 214943743, Directed, 1, 3
305610915, 122606440, Directed, 1, 2
214202469, 214943743, Directed, 1, 2
4590913, 226087788, Directed, 1, 6
178449042, 226087788, Directed, 2, 8
185847290, 5175790, Directed, 1, 11
133464786, 221362631, Directed, 1, 2
134261266, 17268811, Directed, 1, 31
300464613, 216977824, Directed, 1, 2
317951671, 226974030, Directed, 2, 92
303389913, 193098267, Directed, 1, 2
307772025, 214943743, Directed, 1, 2
209687538, 221362631, Directed, 1, 1
230456855, 220006050, Directed, 1, 4
136130880, 221362631, Directed, 1, 2
549599, 17268811, Directed, 1, 30
176397762, 5175790, Directed, 1, 22
216582232, 14269184, Directed, 1, 2
315055674, 221362631, Directed, 1, 2
10418243, 122606440, Directed, 1, 8
178779753, 307890529, Directed, 1, 3
312768472, 122606440, Directed, 1, 1
215896549, 118666192, Directed, 1, 32
301776695, 13670303, Directed, 1, 1
304111865, 226087788, Directed, 1, 29
123774441, 9720762, Directed, 1, 2
214471773, 147678, Directed, 2, 10
213203521, 221362631, Directed, 1, 2
311267162, 5175790, Directed, 17, 30
300133200, 221362631, Directed, 1, 2
224118192, 146867565, Directed, 1, 3
228983831, 226087788, Directed, 1, 4
201509056, 5175790, Directed, 1, 22
1557706, 214943743, Directed, 4, 47
309713383, 218607162, Directed, 1, 5
181014399, 20509596, Directed, 1, 2
162038280, 221362631, Directed, 1, 6
213914883, 122606440, Directed, 2, 9
229086254, 13670303, Directed, 1, 2
231503973, 221362631, Directed, 5, 12
209910498, 221362631, Directed, 2, 4
222691778, 214943743, Directed, 1, 2
321960667, 122606440, Directed, 1, 2
313806385, 122606440, Directed, 1, 2
146563595, 211725147, Directed, 1, 6
221537002, 221362631, Directed, 2, 4
218890213, 221362631, Directed, 1, 2
304211886, 122606440, Directed, 3, 60
135900483, 5175790, Directed, 3, 126
422616, 211673924, Directed, 1, 6
244168, 9720762, Directed, 1, 2
211449160, 122606440, Directed, 1, 2
222103739, 221362631, Directed, 1, 17
164287934, 221687885, Directed, 2, 3
422616, 216827720, Directed, 1, 6
308910253, 115144626, Directed, 2, 4
306366753, 186697871, Directed, 1, 2
2020226, 221362631, Directed, 1, 2
307141837, 214943743, Directed, 1, 2
230535094, 5175790, Directed, 1, 2
317304742, 5175790, Directed, 1, 2
19294917, 214943743, Directed, 3, 6
212721439, 214943743, Directed, 1, 2
322212075, 169059021, Directed, 1, 37
147813624, 150574401, Directed, 1, 12
217310716, 221362631, Directed, 2, 6
219717066, 17268811, Directed, 2, 299
225412113, 5175790, Directed, 2, 39
316034218, 314489471, Directed, 1, 12
317689193, 122606440, Directed, 1, 2
225353742, 214943743, Directed, 29, 62
227191132, 221362631, Directed, 1, 2
307139006, 5175790, Directed, 1, 49
2523350, 221362631, Directed, 1, 1
110561004, 5175790, Directed, 1, 2
201938641, 219857448, Directed, 1, 2
173238178, 214943743, Directed, 3, 9
308660506, 17268811, Directed, 1, 2
211982488, 5175790, Directed, 1, 12
324112019, 313366401, Directed, 1, 5
313525743, 122606440, Directed, 1, 2
149190743, 218607162, Directed, 1, 2
222198436, 221362631, Directed, 3, 9
202347814, 200960556, Directed, 1, 2
225956785, 226974030, Directed, 1, 47
307675556, 5175790, Directed, 1, 13
306484937, 226087788, Directed, 1, 3
114369278, 5175790, Directed, 1, 2
176190827, 200960556, Directed, 1, 2
135921816, 135921816, Directed, 2, 10
12908461, 201792194, Directed, 1, 3
229595791, 215423702, Directed, 1, 8
305309459, 312390991, Directed, 1, 12
5288927, 221362631, Directed, 1, 2
313729016, 221362631, Directed, 2, 4
226599062, 309007282, Directed, 1, 14
153410971, 226087788, Directed, 2, 25
220758323, 5175790, Directed, 1, 1
113192584, 221362631, Directed, 1, 2
311584002, 5175790, Directed, 1, 2
229388727, 13670303, Directed, 2, 4
226591861, 214943743, Directed, 5, 10
213034393, 5175790, Directed, 1, 10
323035099, 122606440, Directed, 2, 5
164740647, 5175790, Directed, 2, 19
231475512, 226087788, Directed, 5, 34
191510477, 202409492, Directed, 1, 3
209568207, 221362631, Directed, 1, 2
301262253, 122606440, Directed, 1, 1
210137153, 5175790, Directed, 1, 13
301907998, 221362631, Directed, 1, 2
306206646, 221362631, Directed, 1, 2
216681892, 200960556, Directed, 1, 2
315538513, 5175790, Directed, 1, 2
189278716, 221362631, Directed, 2, 4
301886430, 5175790, Directed, 1, 26
304595907, 221362631, Directed, 3, 6
2373832, 122606440, Directed, 1, 21
11431980, 221362631, Directed, 4, 27
212295130, 214943743, Directed, 2, 4
312913833, 224980267, Directed, 1, 2
223407566, 219857448, Directed, 1, 2
231090387, 5175790, Directed, 1, 2
149575006, 200960556, Directed, 1, 2
224511633, 5175790, Directed, 1, 2
215997442, 216977824, Directed, 1, 5
319078255, 5175790, Directed, 11, 55
314061815, 122606440, Directed, 1, 2
216744651, 5175790, Directed, 1, 8
225210919, 5175790, Directed, 3, 102
123268640, 122606440, Directed, 2, 4
226854722, 221362631, Directed, 1, 2
178449042, 221362631, Directed, 1, 2
222173646, 219857448, Directed, 1, 2
229165236, 214943743, Directed, 2, 7
228823932, 200960556, Directed, 1, 2
224958363, 214943743, Directed, 2, 12
220069580, 221362631, Directed, 2, 4
214920865, 5175790, Directed, 1, 24
120700931, 5175790, Directed, 1, 15
101738865, 221362631, Directed, 1, 2
309282041, 221362631, Directed, 1, 2
317853887, 5175790, Directed, 9, 24
317508240, 225241609, Directed, 1, 11
231575534, 225115021, Directed, 1, 15
117277971, 221797251, Directed, 1, 132
222155510, 5175790, Directed, 1, 2
